Woonplaatscode,Woonplaats,Gemeentecode,Gemeente,COROP-gebiedcode,COROP-gebied
WP3246,Doetinchem,GM0222,Doetinchem,CR14,Achterhoek
WP3247,Gaanderen,GM0222,Doetinchem,CR14,Achterhoek
WP3248,Wehl,GM0222,Doetinchem,CR14,Achterhoek
WP3249,Oss,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3250,Berghem,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3251,Megen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3252,Macharen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3253,Haren,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3254,Ravenstein,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3255,Herpen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3256,Deursen-Dennenburg,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3257,Huisseling,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3259,Dieden,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3260,Demen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3261,Neerlangel,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3262,Neerloon,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3263,Overlangel,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3264,Keent,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3265,Broeksterwâld,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3266,Damwâld,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3267,De Falom,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3268,Driezum,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3269,Wâlterswâld,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3270,Rinsumageast,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3271,Feanwâlden,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3272,Readtsjerk,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3273,De Westereen,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3274,Sibrandahûs,GM1891,Dantumadiel,CR04,Noord-Friesland
WP3275,Boornbergum,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3276,De Tike,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3277,De Veenhoop,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3278,De Wilgen,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3279,Drachten,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3280,Drachtstercompagnie,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3281,Goëngahuizen,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3282,Houtigehage,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3283,Kortehemmen,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3284,Nijega,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3285,Opeinde,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3286,Oudega,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3287,Rottevalle,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3288,Smalle Ee,GM0090,Smallingerland,CR06,Zuidoost-Friesland
WP3289,Dirkshorn,GM0441,Schagen,CR18,Kop van Noord-Holland
WP3290,Oudkarspel,GM0441,Schagen,CR18,Kop van Noord-Holland
WP3291,Sint Maarten,GM0441,Schagen,CR18,Kop van Noord-Holland
WP3292,Tuitjenhorn,GM0441,Schagen,CR18,Kop van Noord-Holland
WP3293,Waarland,GM0441,Schagen,CR18,Kop van Noord-Holland
WP3294,Warmenhuizen,GM0441,Schagen,CR18,Kop van Noord-Holland
WP3295,Utrecht,GM0344,Utrecht,CR17,Utrecht
WP3296,Vleuten,GM0344,Utrecht,CR17,Utrecht
WP3297,De Meern,GM0344,Utrecht,CR17,Utrecht
WP3298,Haarzuilens,GM0344,Utrecht,CR17,Utrecht
WP3299,Vlieland,GM0096,Vlieland,CR04,Noord-Friesland
WP3300,Almkerk,GM1959,Altena,CR34,Midden-Noord-Brabant
WP3301,Andel,GM1959,Altena,CR34,Midden-Noord-Brabant
WP3302,Giessen,GM1959,Altena,CR34,Midden-Noord-Brabant
WP3303,Rijswijk (NB),GM1959,Altena,CR34,Midden-Noord-Brabant
WP3304,Uitwijk,GM1959,Altena,CR34,Midden-Noord-Brabant
WP3305,Waardhuizen,GM1959,Altena,CR34,Midden-Noord-Brabant
WP3306,Woudrichem,GM1959,Altena,CR34,Midden-Noord-Brabant
WP3307,Augsbuert-Lytsewâld,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3308,Burum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3309,Kollum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3310,Kollumerpomp,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3311,Kollumersweach,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3312,Munnekezijl,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3313,Aldwâld,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3314,De Trieme,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3315,Feankleaster,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3316,Warfstermolen,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3317,Westergeast,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3318,Sweagerbosk,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3320,Bruinehaar,GM1700,Twenterand,CR12,Twente
WP3321,Den Ham,GM1700,Twenterand,CR12,Twente
WP3322,Geerdijk,GM1700,Twenterand,CR12,Twente
WP3323,Kloosterhaar,GM1700,Twenterand,CR12,Twente
WP3324,Sibculo,GM1700,Twenterand,CR12,Twente
WP3325,Vriezenveen,GM1700,Twenterand,CR12,Twente
WP3326,Vroomshoop,GM1700,Twenterand,CR12,Twente
WP3327,Westerhaar-Vriezenveensewijk,GM1700,Twenterand,CR12,Twente
WP3328,Oudebildtzijl,GM1949,Waadhoeke,CR04,Noord-Friesland
WP3329,Westhoek,GM1949,Waadhoeke,CR04,Noord-Friesland
WP3330,Nij Altoenae,GM1949,Waadhoeke,CR04,Noord-Friesland
WP3331,St.-Annaparochie,GM1949,Waadhoeke,CR04,Noord-Friesland
WP3332,St.-Jacobiparochie,GM1949,Waadhoeke,CR04,Noord-Friesland
WP3333,Minnertsga,GM1949,Waadhoeke,CR04,Noord-Friesland
WP3334,Vrouwenparochie,GM1949,Waadhoeke,CR04,Noord-Friesland
WP3335,Driebergen-Rijsenburg,GM1581,Utrechtse Heuvelrug,CR17,Utrecht
WP3337,Amerongen,GM1581,Utrechtse Heuvelrug,CR17,Utrecht
WP3339,Doorn,GM1581,Utrechtse Heuvelrug,CR17,Utrecht
WP3340,Maarn,GM1581,Utrechtse Heuvelrug,CR17,Utrecht
WP3341,Maarsbergen,GM1581,Utrechtse Heuvelrug,CR17,Utrecht
WP3342,Bakkeveen,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3343,Beetsterzwaag,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3344,Drachten-Azeven,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3345,Frieschepalen,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3346,Gorredijk,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3347,Hemrik,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3348,Jonkerslân,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3349,Langezwaag,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3350,Lippenhuizen,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3351,Luxwoude,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3352,Nij Beets,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3353,Olterterp,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3354,Siegerswoude,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3355,Terwispel,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3356,Tijnje,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3357,Ureterp,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3358,Wijnjewoude,GM0086,Opsterland,CR06,Zuidoost-Friesland
WP3359,Est,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3360,Haaften,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3361,Heesselt,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3362,Hellouw,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3363,Neerijnen,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3364,Ophemert,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3365,Opijnen,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3366,Tuil,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3367,Varik,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3368,Waardenburg,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3369,Zennewijnen,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3370,Asch,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3371,Beusichem,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3372,Buren,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3373,Buurmalsen,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3374,Eck en Wiel,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3375,Erichem,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3376,Ingen,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3377,Kapel-Avezaath,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3378,Kerk-Avezaath,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3379,Lienden,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3380,Maurik,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3381,Ommeren,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3382,Ravenswaaij,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3383,Rijswijk (GLD),GM0214,Buren,CR16,Zuidwest-Gelderland
WP3384,Zoelen,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3385,Zoelmond,GM0214,Buren,CR16,Zuidwest-Gelderland
WP3386,Appingedam,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3387,Aalsum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3388,Eanjum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3389,Boarnwert,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3390,Brantgum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3391,Dokkum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3392,Ie,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3393,Ingwierrum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3394,Foudgum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3395,Hantum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3396,Hantumerútbuorren,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3397,Hantumhuzen,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3398,Hiaure,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3399,Holwert,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3400,Jouswier,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3401,Ljussens,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3402,Mitselwier,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3403,Moddergat,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3404,Moarre,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3405,Nes,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3406,Nijewier,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3407,Easternijtsjerk,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3408,Eastrum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3409,Peazens,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3410,Raard,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3411,Ternaard,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3412,Waaxens,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3413,Wetsens,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3414,Wierum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3415,Eenrum,GM1966,Het Hogeland,CR03,Overig Groningen
WP3416,Hornhuizen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3417,Houwerzijl,GM1966,Het Hogeland,CR03,Overig Groningen
WP3418,Kloosterburen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3419,Lauwersoog,GM1966,Het Hogeland,CR03,Overig Groningen
WP3420,Leens,GM1966,Het Hogeland,CR03,Overig Groningen
WP3421,Mensingeweer,GM1966,Het Hogeland,CR03,Overig Groningen
WP3422,Niekerk,GM1966,Het Hogeland,CR03,Overig Groningen
WP3423,Pieterburen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3424,Schouwerzijl,GM1966,Het Hogeland,CR03,Overig Groningen
WP3425,Ulrum,GM1966,Het Hogeland,CR03,Overig Groningen
WP3426,Vierhuizen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3427,Warfhuizen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3428,Wehe-den Hoorn,GM1966,Het Hogeland,CR03,Overig Groningen
WP3429,Westernieland,GM1966,Het Hogeland,CR03,Overig Groningen
WP3430,Zoutkamp,GM1966,Het Hogeland,CR03,Overig Groningen
WP3431,Zuurdijk,GM1966,Het Hogeland,CR03,Overig Groningen
WP3432,Alphen,GM1723,Alphen-Chaam,CR34,Midden-Noord-Brabant
WP3433,Chaam,GM1723,Alphen-Chaam,CR34,Midden-Noord-Brabant
WP3434,Galder,GM1723,Alphen-Chaam,CR34,Midden-Noord-Brabant
WP3435,Strijbeek,GM1723,Alphen-Chaam,CR34,Midden-Noord-Brabant
WP3436,Ulvenhout AC,GM1723,Alphen-Chaam,CR34,Midden-Noord-Brabant
WP3437,Bavel AC,GM1723,Alphen-Chaam,CR34,Midden-Noord-Brabant
WP3438,Beringe,GM1894,Peel en Maas,CR37,Noord-Limburg
WP3439,Egchel,GM1894,Peel en Maas,CR37,Noord-Limburg
WP3440,Grashoek,GM1894,Peel en Maas,CR37,Noord-Limburg
WP3441,Helden,GM1894,Peel en Maas,CR37,Noord-Limburg
WP3442,Koningslust,GM1894,Peel en Maas,CR37,Noord-Limburg
WP3443,Panningen,GM1894,Peel en Maas,CR37,Noord-Limburg
WP3444,Eenum,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3445,Garrelsweer,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3446,Garsthuizen,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3447,Huizinge,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3448,Leermens,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3449,Loppersum,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3450,Middelstum,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3451,Oosterwijtwerd,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3452,Startenhuizen,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3453,Stedum,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3454,Toornwerd,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3455,Westeremden,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3456,Westerwijtwerd,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3457,Wirdum,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3458,'t Zandt,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3459,Zeerijp,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3460,Zijldijk,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3461,Hansweert,GM0703,Reimerswaal,CR32,Overig Zeeland
WP3462,Krabbendijke,GM0703,Reimerswaal,CR32,Overig Zeeland
WP3463,Kruiningen,GM0703,Reimerswaal,CR32,Overig Zeeland
WP3464,Oostdijk,GM0703,Reimerswaal,CR32,Overig Zeeland
WP3465,Rilland,GM0703,Reimerswaal,CR32,Overig Zeeland
WP3466,Waarde,GM0703,Reimerswaal,CR32,Overig Zeeland
WP3467,Yerseke,GM0703,Reimerswaal,CR32,Overig Zeeland
WP3468,Lith,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3469,Lithoijen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3470,Oijen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3471,Maren-Kessel,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3472,Teeffelen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3473,Eemshaven,GM1966,Het Hogeland,CR03,Overig Groningen
WP3474,Eppenhuizen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3475,Kantens,GM1966,Het Hogeland,CR03,Overig Groningen
WP3476,Oldenzijl,GM1966,Het Hogeland,CR03,Overig Groningen
WP3477,Oosternieland,GM1966,Het Hogeland,CR03,Overig Groningen
WP3478,Oudeschip,GM1966,Het Hogeland,CR03,Overig Groningen
WP3479,Roodeschool,GM1966,Het Hogeland,CR03,Overig Groningen
WP3480,Rottum,GM1966,Het Hogeland,CR03,Overig Groningen
WP3481,Startenhuizen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3482,Stitswerd,GM1966,Het Hogeland,CR03,Overig Groningen
WP3483,Uithuizen,GM1966,Het Hogeland,CR03,Overig Groningen
WP3484,Uithuizermeeden,GM1966,Het Hogeland,CR03,Overig Groningen
WP3485,Usquert,GM1966,Het Hogeland,CR03,Overig Groningen
WP3486,Warffum,GM1966,Het Hogeland,CR03,Overig Groningen
WP3487,Zandeweer,GM1966,Het Hogeland,CR03,Overig Groningen
WP3488,Meerstad,GM0014,Groningen,CR03,Overig Groningen
WP3489,Zundert,GM0879,Zundert,CR33,West-Noord-Brabant
WP3490,Rijsbergen,GM0879,Zundert,CR33,West-Noord-Brabant
WP3491,Wernhout,GM0879,Zundert,CR33,West-Noord-Brabant
WP3492,Klein Zundert,GM0879,Zundert,CR33,West-Noord-Brabant
WP3493,Achtmaal,GM0879,Zundert,CR33,West-Noord-Brabant
WP3494,Malden,GM0252,Heumen,CR15,Arnhem/Nijmegen
WP3495,Heumen,GM0252,Heumen,CR15,Arnhem/Nijmegen
WP3496,Overasselt,GM0252,Heumen,CR15,Arnhem/Nijmegen
WP3497,Nederasselt,GM0252,Heumen,CR15,Arnhem/Nijmegen
WP3500,Haarsteeg,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3502,Nieuwkuijk,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3503,Vlijmen,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3504,Sneek,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP3505,Loënga,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP3506,Offingawier,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP3508,Beerta,GM1895,Oldambt,CR01,Oost-Groningen
WP3509,Blauwestad,GM1895,Oldambt,CR01,Oost-Groningen
WP3510,Hengelo,GM0164,Hengelo (O.),CR12,Twente
WP3511,Borne,GM0147,Borne,CR12,Twente
WP3512,Sittard,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP3513,Geleen,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP3514,Doeveren,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3515,Hedikhuizen,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3516,Heesbeen,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3517,Herpt,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3518,Heusden,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3519,Oudheusden,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3520,Son en Breugel,GM0848,Son en Breugel,CR36,Zuidoost-Noord-Brabant
WP3521,Nijehaske,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP3522,Oudehaske,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP3523,Heerenveen,GM0074,Heerenveen,CR06,Zuidoost-Friesland
WP3524,Echteld,GM1740,Neder-Betuwe,CR16,Zuidwest-Gelderland
WP3525,Vreeland,GM1904,Stichtse Vecht,CR17,Utrecht
WP3526,Kortenhoef,GM1696,Wijdemeren,CR24,Het Gooi en Vechtstreek
WP3527,Acquoy,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3528,Rhenoy,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3529,Geldermalsen,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3530,Meteren,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3531,Tricht,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3532,Buurmalsen,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3533,Bennebroek,GM0377,Bloemendaal,CR21,Agglomeratie Haarlem
WP3534,Spaarndam,GM0394,Haarlemmermeer,CR23,Groot-Amsterdam
WP3535,Hillegom,GM0534,Hillegom,CR25,Agglomeratie Leiden en Bollenstreek
WP3536,Velsen-Zuid,GM0453,Velsen,CR20,IJmond
WP3537,Loosdrecht,GM1696,Wijdemeren,CR24,Het Gooi en Vechtstreek
WP3538,Velsen-Noord,GM0453,Velsen,CR20,IJmond
WP3539,De Kwakel,GM0451,Uithoorn,CR23,Groot-Amsterdam
WP3540,Oud Ade,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3541,Leimuiden,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3542,Warmond,GM1525,Teylingen,CR25,Agglomeratie Leiden en Bollenstreek
WP3545,Wirdum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3546,Rijpwetering,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3547,Amstelhoek,GM0736,De Ronde Venen,CR17,Utrecht
WP3548,de Hoef,GM0736,De Ronde Venen,CR17,Utrecht
WP3549,Mijdrecht,GM0736,De Ronde Venen,CR17,Utrecht
WP3550,Vinkeveen,GM0736,De Ronde Venen,CR17,Utrecht
WP3551,Waverveen,GM0736,De Ronde Venen,CR17,Utrecht
WP3552,Wijk aan Zee,GM0375,Beverwijk,CR20,IJmond
WP3553,De Rijp,GM0361,Alkmaar,CR19,Alkmaar en omgeving
WP3554,Oost-Graftdijk,GM0361,Alkmaar,CR19,Alkmaar en omgeving
WP3555,Starnmeer,GM0361,Alkmaar,CR19,Alkmaar en omgeving
WP3556,Markenbinnen,GM0361,Alkmaar,CR19,Alkmaar en omgeving
WP3559,Reeve,GM0166,Kampen,CR10,Noord-Overijssel
WP3560,Apeldoorn,GM0200,Apeldoorn,CR13,Veluwe
WP3561,Wenum Wiesel,GM0200,Apeldoorn,CR13,Veluwe
WP3562,Uddel,GM0200,Apeldoorn,CR13,Veluwe
WP3563,Radio Kootwijk,GM0200,Apeldoorn,CR13,Veluwe
WP3564,Hoog Soeren,GM0200,Apeldoorn,CR13,Veluwe
WP3565,Wervershoof,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3566,Hauwert,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3567,Oostwoud,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3568,Duivendrecht,GM0437,Ouder-Amstel,CR23,Groot-Amsterdam
WP3569,Amsterdam-Duivendrecht,GM0437,Ouder-Amstel,CR23,Groot-Amsterdam
WP3570,Hertme,GM0147,Borne,CR12,Twente
WP3571,Zenderen,GM0147,Borne,CR12,Twente
WP3572,Wichmond,GM1876,Bronckhorst,CR14,Achterhoek
WP3573,Vorden,GM1876,Bronckhorst,CR14,Achterhoek
WP3574,Zelhem,GM1876,Bronckhorst,CR14,Achterhoek
WP3575,Halle,GM1876,Bronckhorst,CR14,Achterhoek
WP3576,Haule,GM0085,Ooststellingwerf,CR06,Zuidoost-Friesland
WP3577,Haulerwijk,GM0085,Ooststellingwerf,CR06,Zuidoost-Friesland
WP3580,Putten,GM0273,Putten,CR13,Veluwe
WP3583,Hellendoorn,GM0163,Hellendoorn,CR12,Twente
WP3584,Nijverdal,GM0163,Hellendoorn,CR12,Twente
WP3587,Leersum,GM1581,Utrechtse Heuvelrug,CR17,Utrecht
WP3588,Overberg,GM1581,Utrechtse Heuvelrug,CR17,Utrecht
WP3589,Drunen,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3590,Elshout,GM0797,Heusden,CR35,Noordoost-Noord-Brabant
WP3591,Tirns,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP3592,Ysbrechtum,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP3594,Amsterdam,GM0363,Amsterdam,CR23,Groot-Amsterdam
WP3595,Den Hout,GM0826,Oosterhout,CR33,West-Noord-Brabant
WP3596,Oosterhout,GM0826,Oosterhout,CR33,West-Noord-Brabant
WP3597,Barneveld,GM0203,Barneveld,CR13,Veluwe
WP3598,Terschuur,GM0203,Barneveld,CR13,Veluwe
WP3599,Voorthuizen,GM0203,Barneveld,CR13,Veluwe
WP3600,Zwartebroek,GM0203,Barneveld,CR13,Veluwe
WP3601,Tiel,GM0281,Tiel,CR16,Zuidwest-Gelderland
WP3602,Grou,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3603,Nes,GM0074,Heerenveen,CR06,Zuidoost-Friesland
WP3604,Oirlo,GM0984,Venray,CR37,Noord-Limburg
WP3605,Oostrum,GM0984,Venray,CR37,Noord-Limburg
WP3606,Nijkerk,GM0267,Nijkerk,CR13,Veluwe
WP3607,Nijkerkerveen,GM0267,Nijkerk,CR13,Veluwe
WP3608,Hardenberg,GM0160,Hardenberg,CR10,Noord-Overijssel
WP3609,Bruchterveld,GM0160,Hardenberg,CR10,Noord-Overijssel
WP3610,Geffen,GM0828,Oss,CR35,Noordoost-Noord-Brabant
WP3611,Nuland,GM0796,'s-Hertogenbosch,CR35,Noordoost-Noord-Brabant
WP3612,Vinkel,GM0796,'s-Hertogenbosch,CR35,Noordoost-Noord-Brabant
WP3613,Blokker,GM0405,Hoorn,CR18,Kop van Noord-Holland
WP3614,Hoorn,GM0405,Hoorn,CR18,Kop van Noord-Holland
WP3615,Leeuwarden,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3616,Goutum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3618,Berg en Dal,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP3619,Oosterblokker,GM0498,Drechterland,CR18,Kop van Noord-Holland
WP3622,Breda,GM0758,Breda,CR33,West-Noord-Brabant
WP3623,Teteringen,GM0758,Breda,CR33,West-Noord-Brabant
WP3624,Bavel,GM0758,Breda,CR33,West-Noord-Brabant
WP3625,Hagestein,GM1961,Vijfheerenlanden,CR17,Utrecht
WP3626,Hoef en Haag,GM1961,Vijfheerenlanden,CR17,Utrecht
